appid,developer,publisher,platforms,categories,tags,price,ratings
761420,Falco Software,Atriagames,windows,Single-player,Action;Indie;Violent,1.69,0.0
761430,Falco Software,Atriagames,windows,Single-player,Action;Indie,1.69,0.0
761440,"\"Nikita \"\"Ghost_RUS\"\"\"",Ghost_RUS Games,windows,Single-player;Steam Achievements,Indie;Adventure;Casual,0.79,0.0
761460,Grundislav Games,Application Systems Heidelberg,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Adventure;Indie;Point & Click,11.39,3.0
761480,Phil Fortier,Phil Fortier,windows;mac;linux,Single-player;Steam Achievements,Adventure;Indie;Puzzle,0.79,2.0
761570,Dwarfaparte,Dwarfaparte,windows,Single-player;Steam Achievements;Full controller support,Action;Adventure;Indie,7.19,0.0
761600,"CAPCOM CO., LTD","CAPCOM CO., LTD",windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Violent;Hack and Slash,15.99,4.0
761620,Warm Lamp Games,Alawar Premium,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop;Partial Controller Support;Steam Cloud,Strategy;Adventure;Dystopian,9.99,2.0
761630,Snkl Studio,Snkl Studio,windows,Single-player;Steam Achievements,Indie;Casual,0.79,0.0
761640,Starodymov,OtakuMaker SARL,windows;mac,Single-player,Adventure;Casual;Indie,0.79,0.0
761660,Starodymov,OtakuMaker SARL,windows;mac;linux,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Simulation;Indie,0.99,0.0
761670,Frontwing,Frontwing USA,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Casual;Adventure;Anime,11.39,4.0
761700,Cube;DMM GAMES LLC.,"HOBIBOX Co., Ltd.",windows,Single-player;Steam Achievements;Steam Cloud,Sexual Content;Nudity;Adventure,19.49,2.0
761760,underDOGS Gaming Private Limited,underDOGS Gaming Private Limited,windows;mac,Single-player;Steam Achievements;Full controller support,Indie;Casual;Simulation,2.89,0.0
761790,Big Blue Studios,GameHouse,windows;mac,Single-player;Steam Achievements,Detective;Crime;Casual,9.99,0.0
761880,Studio Axiom,Studio Axiom,windows,Multi-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Cloud,Early Access;Action;Indie,6.19,0.0
761890,Sandbox Interactive GmbH,Sandbox Interactive GmbH,windows;mac;linux,Online Multi-Player;MMO;Cross-Platform Multiplayer;Steam Achievements;In-App Purchases,Massively Multiplayer;RPG;Crafting,0.0,0.0
761910,Team Jolly Roger,Team Jolly Roger;Advanced Interactive Gaming,windows;mac,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Strategy;Indie,15.49,2.0
761930,Latent Studios,Latent Studios,windows,Single-player;Full controller support,Action;Adventure;Indie,3.99,0.0
762030,House Pixel Games,House Pixel Games,windows,Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Early Access;Casual;Indie,15.49,1.0
762080,FreezeNova,FreezeNova,windows,Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Stats;Steam Leaderboards,Indie;Action;FPS,0.79,0.0
762110,Taco Truck Games,Taco Truck Games,windows,Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud,Casual;Strategy;Indie,3.99,0.0
762120,Invisible Man,Invisible Man,windows,Single-player;Steam Achievements,Strategy;Action;Adventure,1.69,0.0
762130,APG Studios LLC,APG Studios LLC,windows,Single-player,Early Access;Casual,5.19,0.0
762190,Macrales Studio,Ukuza,windows,Single-player;Local Multi-Player;Co-op;Local Co-op;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards,Indie;Local Multiplayer;Aliens,7.19,1.0
762240,Wildwood Game Studios,Wildwood Game Studios,windows;mac,Single-player;Full controller support,Early Access;Indie;RPG,4.79,0.0
762270,Gigafun Ltd.,Gigafun Ltd.,windows;mac,Single-player;Steam Leaderboards,Action;Indie;Arcade,0.99,2.0
762360,GamesByLD,GamesByLD,windows,Single-player;Steam Achievements;Steam Cloud,Indie;Casual,0.79,0.0
762380,Eutopia Studios,Eutopia Studios,windows,Single-player,Early Access;Adventure;Action,1.69,0.0
762480,ChaoYe Liu,Happy Home Company,windows,Single-player;Steam Achievements;Steam Cloud,Simulation;Casual;Management,5.79,0.0
762490,Door Z Studio,Door Z Studio,windows,Single-player;Steam Achievements,Action;Indie;VR,7.19,0.0
762500,Pauline Game,Pauline Game,windows;mac,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie;Casual,1.69,0.0
762520,Brave Giant LTD,Artifex Mundi,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Casual;Adventure;Hidden Object,11.39,0.0
762560,Rockgames,Rockgames,windows;mac,Single-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer;In-App Purchases,Early Access;Free to Play;Card Game,0.0,0.0
762590,Brinemedia,Brinemedia,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud;Stats;Steam Leaderboards,Racing;Action;Indie,2.89,0.0
762610,Spooky Squid Games Inc.,Spooky Squid Games Inc.,windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Indie;Action;Pixel Graphics,11.39,4.0
762630,Team-Jungle,Team-Jungle,windows,Single-player;Steam Achievements;Steam Cloud,RPG;Indie;Adventure,2.89,0.0
762650,Evil Bite,Evil Bite,windows;mac;linux,Single-player;Steam Achievements,Early Access;Strategy;City Builder,19.49,1.0
762670,Mutant Entertainment Studios,Mutant Entertainment Studios,windows,Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support,Action;Local Co-Op;Multiplayer,0.79,0.0
762680,Inwave Labs,Inwave Labs,windows;mac;linux,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Partial Controller Support,Early Access;Action;Indie,3.99,0.0
762850,S.A. DigiWorks,S.A. DigiWorks,windows,Single-player,Casual,0.79,0.0
762860,Nicholas Likiardopoulos;Daniel Likiardopoulos;Martin van Stipdonk,Borazon Games LLC,windows,Single-player;Steam Achievements;Captions available;Steam Leaderboards,Action;Indie,0.79,0.0
762900,Null Reference Games LLC,Null Reference Games LLC,windows,Single-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Full controller support;Steam Cloud,Early Access;Action;Racing,0.79,0.0
762930,minori,MangaGamer,windows,Single-player;Steam Cloud,Adventure;Visual Novel;Anime,11.39,4.0
762950,Default Software LLC,Default Software LLC,windows;mac;linux,Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud;Stats,Early Access;Strategy;Simulation,7.19,0.0
762980,Resurgam Studios,Resurgam Studios,windows,Local Multi-Player;Local Co-op;Shared/Split Screen;Partial Controller Support,Early Access;Violent;Action,3.99,0.0
763010,Vertexity Studio,Vertexity Studio,windows,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Adventure;Indie;Casual,0.79,0.0
763050,ARES Inc.,ARES Inc.,windows,Single-player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Partial Controller Support;Steam Leaderboards,Adventure;Indie;Casual,3.99,0.0
763070,FurGoldGames,FurGoldGames,windows,Single-player;Steam Achievements;Steam Leaderboards,Adventure;Indie;Action,2.09,0.0
763090,Starodymov,OtakuMaker SARL,windows;mac;linux,Single-player;Steam Achievements;Steam Leaderboards,Action;Casual;Strategy,1.99,0.0
763200,Andrew Augustine;Zach Augustine;Alex Bade,Monkeystein Games,windows,Single-player;Partial Controller Support,Adventure;RPG;Indie,0.79,0.0
763210,Pjural,Pjural,windows,Single-player;Steam Achievements;Partial Controller Support,RPG;Indie;Adventure,1.99,0.0
763230,Wooden Shoes Games,Wooden Shoes Games,windows;mac;linux,Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Partial Controller Support,Free to Play;Casual;Indie,0.0,2.0
763250,Dan Smith Studios,Ripstone,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Indie;Puzzle,9.99,0.0
763270,ChessBase GmbH,ChessBase GmbH,windows,Single-player;Multi-player,Strategy;Chess,32.99,0.0
763290,Amrita Studio,Amrita Studio,windows;mac,Single-player;Steam Achievements;Steam Cloud,Indie;Adventure;Puzzle,4.79,0.0
763300,hede,hede,windows,Single-player,Casual;Action;Indie,3.99,0.0
763320,Chadams Studios,Chadams Studios,windows;linux,Single-player;Steam Workshop,Early Access;Simulation;RPG,10.29,0.0
763350,Dribble Games,Dribble Games,windows;mac,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Casual;Action;Indie,4.79,0.0
763360,Mikhail Melnikov,Mikhail Melnikov,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards,Indie;Casual,0.79,0.0
763380,RadicalHyena,RadicalHyena,windows;mac,Single-player,RPG;Indie,8.29,0.0
763400,BadCat Studios,BadCat Studios,windows,Single-player;Steam Achievements,Indie;Casual,0.79,0.0
763410,Doborog Games,Doborog Games,windows;mac,Multi-player;Online Multi-Player,Free to Play;Multiplayer;Indie,0.0,2.0
763430,Fantahorn Studio,Vive Studios,windows,Online Multi-Player;Stats;Steam Leaderboards,Early Access;Action;World War II,5.79,0.0
763490,Salsawi,Salsawi Games,windows,Single-player,Action;Simulation;Sports,1.69,0.0
763520,Red twice potato,Red twice potato,windows,Single-player;Steam Achievements,Action;Adventure;Indie,1.69,0.0
763540,Sly,SlyGames,windows;mac;linux,Single-player;Steam Achievements,Indie;Casual,0.78,0.0
763610,KevinTheWolfy,KevinTheWolfy,windows,Single-player;Steam Achievements,Early Access;Free to Play;Indie,0.0,0.0
763630,广州虚拟动力网络技术有限公司,广州虚拟动力网络技术有限公司,windows,Single-player;Commentary available,Action;Adventure;Violent,2.09,0.0
763650,Rocket Tiger Studios,Rocket Tiger Studios,windows,Single-player,Early Access;Free to Play;Adventure,0.0,0.0
763680,Glass Temple Games,Glass Temple Games,windows,Single-player,Early Access;Indie;Casual,3.99,0.0
763700,TSS Studio,TSS Studio,windows,Single-player;Steam Trading Cards,Adventure;Indie;Casual,2.89,0.0
763720,Yui-HG,Yui-HG,windows,Steam Workshop,Utilities,1.69,0.0
763730,Prime Time Studio,Prime Time Studio,windows,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Action;Indie,5.19,0.0
763740,Zloy Krot Studio,Zloy Krot Studio,windows,Single-player;Steam Achievements,Indie;Casual,0.78,0.0
763750,IIIDA Interactive,IIIDA Interactive,windows;mac,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Adventure;Strategy;Indie,4.49,0.0
763760,For Kids,For Kids,windows;mac;linux,Single-player;Steam Achievements,Indie;Casual,0.79,1.0
763770,For Kids,For Kids,windows;mac;linux,Single-player;Steam Achievements,Indie;Casual;Space,7.19,0.0
763790,sumalab,sumalab,windows,Single-player,Indie;Simulation;Casual,7.19,2.0
763810,Speed Potion,Speed Potion,windows,Single-player,Indie;Violent;Action,3.99,0.0
763870,Jean-Sébastien Nouveau,33 Production,windows;mac;linux,Single-player;Steam Achievements,Adventure;RPG,0.0,0.0
763910,Silver Cow Studio,Silver Cow Studio,windows;mac;linux,Single-player,Sexual Content;Adventure;Visual Novel,2.09,1.0
763930,Choice of Games,Choice of Games,windows;mac;linux,Single-player;Steam Achievements;Captions available;Steam Cloud,Indie;Adventure;RPG,5.19,3.0
763950,Choice of Games,Choice of Games,windows;mac;linux,Single-player;Steam Achievements;Captions available;Steam Cloud,Adventure;RPG;Indie,2.89,0.0
763970,Assemble Entertainment,Assemble Entertainment,windows,Single-player,Adventure;Sexual Content;Classic,2.89,0.0
764010,Mysterytag,RunServer,windows,Single-player;Steam Trading Cards,Casual;Indie;Point & Click,1.69,0.0
764030,Aleksandr Golovkin,Aleksandr Golovkin,windows,Single-player;In-App Purchases,Free to Play;Clicker;Casual,0.0,0.0
764050,"Gunpowder Games, LLC","Gunpowder Games, LLC",windows,Multi-player;Online Multi-Player;Partial Controller Support;Steam Cloud,Early Access;Action;Massively Multiplayer,15.49,2.0
764090,SHARKBOWL GAMES,SHARKBOWL GAMES,windows;mac,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Early Access;Indie,2.09,0.0
764110,Improbable Industries,Virtual World Arcade,windows,Single-player;Steam Leaderboards,Casual;Simulation;VR,1.69,0.0
764180,Hardytier,Hardytier,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,RPG;Indie;RPGMaker,0.79,0.0
764230,Shoujo City Developer,Shoujo City Developer,windows;mac,Single-player,Early Access;Simulation;Anime,7.19,2.0
764240,Foxie Games,App Business Ventures LLC,windows,Single-player;Online Multi-Player,Adventure;Massively Multiplayer;Casual,7.19,0.0
764280,Mad Unicorn Games,Mad Unicorn Games,windows,Single-player;Steam Achievements;Partial Controller Support,Action;Adventure;Casual,1.69,1.0
764300,WayForward,WayForward,windows,Single-player;Steam Achievements;Full controller support;Steam Cloud,Adventure;Action;Indie,23.79,2.0
764370,"Mantis-Eye Labs, LLC","Mantis-Eye Labs, LLC",windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Cloud,RPG;Indie;Strategy,2.89,0.0
764390,Zack Garrett,TallShrimp,windows,Single-player;Includes level editor,Strategy;Indie;Casual,1.69,0.0
764410,Patrick O'Connor;Joshua Suskalo;Christian Hall;Arthur Parker;Dorsey Ledger;Natalie O'Connor;Landon Creech;Nathan Andre;Cassandra Doeinck;Nicholas Kovacevich,Broken Dinosaur Studios,windows;mac;linux,Single-player,Indie;Platformer,1.69,0.0
764430,Windward_Birds,XNZONE,windows,Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support,RPGMaker;Adventure;Indie,2.09,0.0
764470,GooDCrafter,GooDCrafter,windows;mac;linux,Single-player;Steam Achievements;Steam Cloud,Action;Adventure;Indie,0.79,0.0
764490,Starodymov,OtakuMaker SARL,windows;mac;linux,Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards,Action;Simulation;Indie,0.99,0.0
764500,VergeXGamer,VergeXGamer,windows,Single-player;Steam Achievements,Action;Adventure;Indie,2.09,0.0
764510,Veslo Games,Veslo Games,windows;mac;linux,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Strategy;Casual;Simulation,4.79,2.0
764550,BoomBox,BoomBox,windows,Single-player,Casual;Strategy;City Builder,7.19,0.0
764560,Blender Games,Blender Games,windows,Single-player;Steam Achievements,Casual;Indie;Relaxing,0.79,0.0
764570,Wallflower Games,Wallflower Games,windows;mac;linux,Local Co-op;Shared/Split Screen;Full controller support;Steam Cloud,Early Access;Casual;Indie,0.0,2.0
764580,Tellurion Mobile,Tellurion Mobile,windows,Single-player;Steam Achievements;Steam Leaderboards,Adventure;Strategy;Simulation,2.09,0.0
764590,Stately Snail,Stately Snail,windows,Single-player;Steam Achievements,Action;Indie;Adventure,3.99,0.0
764670,Akella,Akella,windows,Single-player,RPG;Action;Pirates,9.29,0.0
764720,Blot Interactive,Blot Interactive,windows,Single-player;Steam Achievements;Steam Leaderboards,Indie;Casual,1.69,0.0
764780,Altabestudio,Altabestudio,windows,Single-player;Partial Controller Support,Indie;Casual;Visual Novel,11.39,0.0
764790,Sabotage,Devolver Digital,windows,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Action;Indie;Metroidvania,15.49,4.0
764830,Legacy Productions,VRena,windows,Single-player;Local Multi-Player;Local Co-op;Steam Achievements,Indie;Casual;VR,5.19,0.0
764870,Filip Kostin,Filip Kostin,windows,Single-player;Steam Achievements,Action;Indie;Casual,1.69,0.0
764880,'What Day is it?' Games,What Day is it?' Games,windows;mac,Single-player;Steam Cloud,Adventure;Indie;Casual,5.19,0.0
764890,Jolly Crouton Media Ltd.,Jolly Crouton Media Ltd.,windows,Multi-player;Shared/Split Screen;Full controller support,Indie;Sports;Action,7.19,0.0
764920,Snail Games USA,Snail Games USA,windows,Single-player;Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op,Early Access;Massively Multiplayer;Zombies,11.39,0.0
764970,Kresimir Cvitanovic,Aditon Inc,windows;mac;linux,Single-player;Multi-player;Local Multi-Player;Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Partial Controller Support,Action;Indie;Strategy,5.19,0.0
765010,kelkk,kelkk,windows,Multi-player;Online Multi-Player;Online Co-op;Partial Controller Support,Free to Play;Indie;Action,0.0,0.0
765030,Mescaline's Wings,Mescaline's Wings,windows,Single-player;Steam Achievements;Partial Controller Support,Early Access;Action;Casual,2.89,3.0
765040,Tulaboev Ikhvolbek,Tulaboev Ikhvolbek,windows,Single-player;Steam Cloud,Early Access;Strategy;Indie,5.79,0.0
765060,play.HEART games,play.HEART games,windows;mac,Single-player;Steam Achievements;Full controller support,Indie;Action;2D,6.99,2.0
765100,Iriya72,Iriya72,windows,Single-player,Indie;Casual,0.79,1.0
765140,Spreadable Fruit,Spreadable Fruit,windows,Co-op;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support,Action;Adventure;Indie,1.69,0.0
765160,SPECTRUM GAMES,SPECTRUM GAMES,windows,Single-player,Action;Indie;Casual,0.79,0.0
765170,Delirio,Delirio,windows,Single-player;Online Multi-Player;Steam Achievements;Partial Controller Support,Early Access;Action;Indie,11.39,0.0
765180,Korovkin Nikita;Filatov Igor;Lagunov Roman;Kristian Shatov,Korovkin Nikita,windows,Single-player,Early Access;Action;Adventure,3.99,0.0
765200,Esbol Amirov,Vadim Alekseevich,windows,Single-player;Steam Achievements,Action;Adventure;Indie,0.79,0.0
765210,Lizard Hazard Games,Lizard Hazard Games,windows;mac;linux,Single-player;Partial Controller Support,Indie;Adventure;Simulation,11.39,0.0
765230,Crealode Games,Crealode Games,windows,Single-player,Indie;Casual;Sandbox,2.09,0.0
765240,Rohit Joshi,Indie1Up,windows,Single-player,Casual;Action;Indie,1.69,0.0
765250,Idyl,Idyl,windows,Single-player,Early Access;Simulation;Sandbox,8.29,0.0
