appid,developer,publisher,platforms,categories,tags,price,ratings
8340,Telltale Games,Telltale Games,windows;mac,Single-player,Adventure;Point & Click;Comedy,22.99,2.0
8400,Bizarre Creations,Activision,windows,Single-player;Full controller support,Arcade;Twin Stick Shooter;Casual,2.99,3.0
8500,CCP,CCP,windows;mac,Multi-player;Online Multi-Player;MMO;Co-op;Online Co-op;Steam Trading Cards,Space;Massively Multiplayer;Sci-fi,0.0,1.0
8600,SimBin,SimBin,windows,Single-player;Multi-player,Racing;Simulation;Driving,2.49,2.0
8790,SimBin Studios AB,SimBin,windows,Single-player;Multi-player,Racing;Simulation;Sports,4.99,3.0
8800,Firaxis Games,2K,windows;mac,Single-player,Strategy;Turn-Based Strategy;4X,5.99,4.0
8870,Irrational Games;Aspyr (Mac);Virtual Programming (Linux),2K;Aspyr (Mac),windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,FPS;Story Rich;Action,19.99,4.0
8880,Irrational Games,2K,windows,Single-player;Multi-player,RPG;Strategy;Superhero,2.99,0.0
8890,Irrational Games,2K,windows,Single-player;Multi-player,RPG;Strategy;Superhero,2.99,1.0
8930,Firaxis Games;Aspyr (Mac);Aspyr (Linux),2K;Aspyr (Mac);Aspyr (Linux),windows;mac;linux,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Turn-Based Strategy;Strategy;Turn-Based,19.99,4.0
8970,Silver Wish Games,2K,windows,Single-player;Steam Achievements,Indie;Point & Click,3.49,0.0
9000,id Software,id Software,windows,Single-player;Steam Cloud,Action;FPS;Classic,2.49,2.0
9010,Gray Matter Studios,Bethesda-Softworks,windows,Single-player;Multi-player;Steam Cloud,FPS;Action;Classic,3.99,4.0
9030,Rogue Entertainment,id Software,windows,Single-player;Multi-player;Steam Cloud,Action;FPS;Shooter,2.49,2.0
9040,Ritual Entertainment,id Software,windows,Single-player;Multi-player;Steam Cloud,Action;FPS;Shooter,2.49,4.0
9050,id Software,id Software,windows,Single-player;Multi-player;Steam Cloud,Horror;FPS;Action,0.0,3.0
9060,Raven Software,id Software,windows,Single-player;Multi-player;Co-op;Steam Cloud,Action;FPS;Classic,2.99,1.0
9160,id Software,id Software,windows,Single-player;Steam Cloud,Action;FPS;Classic,0.0,1.0
9180,id Software,id Software,windows,Single-player;Steam Cloud,Platformer;Classic;Action,2.99,4.0
9200,id Software,Bethesda Softworks,windows,Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support,FPS;Post-apocalyptic;Action,7.99,1.0
9310,Relic Entertainment,SEGA,windows,Single-player;Multi-player,Strategy;Warhammer 40K;RTS,9.99,3.0
9340,Relic Entertainment,SEGA,windows,Single-player;Multi-player;Steam Cloud,Strategy;RTS;Action,9.99,3.0
9350,Gas Powered Games,Square Enix,windows,Single-player;Multi-player,Strategy;RTS;Sci-fi,8.99,2.0
9420,Gas Powered Games,Square Enix,windows,Single-player;Multi-player,Strategy;RTS;Sci-fi,8.99,4.0
9450,Relic Entertainment,SEGA,windows,Single-player;Multi-player;Steam Cloud,Warhammer 40K;Strategy;RTS,9.99,4.0
9460,Kaos Studios,THQ Nordic,windows,Single-player;Co-op;Steam Cloud,Action;FPS;Shooter,9.99,0.0
9480,Volition,Deep Silver,windows;linux,Single-player;Steam Cloud,Open World;Action;Character Customization,9.99,1.0
9500,Cryptic Sea,Chronic Logic,windows;mac,Single-player;Multi-player,Indie;Platformer;Physics,5.99,0.0
9710,Spellbound,THQ Nordic,windows,Single-player,Action;Western;Strategy,6.99,0.0
9760,Eugen Systems,THQ Nordic,windows,Single-player;Multi-player,Action;Strategy;RTS,1.99,1.0
9800,Haggard Games,1C Entertainment,windows,Single-player;Steam Cloud,Stealth;Action;Adventure,3.99,1.0
9850,InnoGlow;Stormregion;THQ Nordic,THQ Nordic,windows,Single-player;Multi-player;Co-op,Strategy;Simulation;RTS,13.99,0.0
9880,Cryptic Studios,Perfect World Entertainment,windows,Multi-player;MMO;Co-op;Steam Achievements,Free to Play;Superhero;Massively Multiplayer,0.0,0.0
9900,Cryptic Studios,Perfect World Entertainment,windows,Multi-player;MMO;Co-op;Steam Achievements;Full controller support;In-App Purchases,Free to Play;Sci-fi;Space,0.0,1.0
9940,Krome Studios,Krome Studios,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Anime;Platformer;Female Protagonist,1.99,2.0
9960,ImagineEngline,Atari,windows,Single-player;Partial Controller Support,Adventure,4.79,0.0
9970,Incinerator Studios,Atari,windows,Single-player;Partial Controller Support,Action;Space,6.99,0.0
9980,Artech Studios,Retroism,windows,Single-player,Casual;Puzzle;Relaxing,4.99,0.0
10090,Treyarch,Activision,windows,Single-player;Multi-player;Co-op,Zombies;World War II;FPS,19.99,4.0
10100,Sierra,Activision,windows,Single-player,Adventure;Point & Click;Classic,14.99,1.0
10110,Sierra,Activision,windows,Single-player,Adventure;Point & Click;Classic,9.99,1.0
10120,Artech Studios,Activision,windows,Single-player,Action;Casual;Space,6.99,0.0
10130,Saber Interactive,Activision,windows,Single-player;Multi-player,Action;FPS;Time Manipulation,9.99,1.0
10140,Wanako Games,Activision,windows,Single-player,Sports;Mini Golf;Golf,6.99,0.0
10150,Radical Entertainment,Activision,windows,Single-player,Action;Open World;Adventure,14.99,2.0
10180,Infinity Ward;Aspyr (Mac),Activision;Aspyr (Mac),windows;mac,Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud;Valve Anti-Cheat enabled,Action;FPS;Multiplayer,19.99,4.0
10220,Trashmasters,Akella,windows,Single-player;Steam Achievements,Action;Dark Humor;Gore,8.99,0.0
10230,Electronic Paradise,Akella,windows,Single-player,Adventure;Point & Click,5.59,0.0
10240,SPLine,Akella,windows,Single-player,Adventure;Point & Click,4.99,0.0
10250,Studio4,Akella,windows,Single-player;Multi-player,Simulation;Naval,4.99,0.0
10260,studio4,Akella,windows,Single-player;Multi-player,Simulation;Naval,4.99,0.0
10270,Akella,Kalypso Media Digital,windows,Single-player;Multi-player,RPG;Turn-Based Strategy;Strategy,9.99,0.0
10460,Bizarre Creations,SEGA,windows,Single-player;Multi-player;Partial Controller Support,Action;Third-Person Shooter;Arcade,9.99,0.0
10500,CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux),SEGA;Feral Interactive (Mac);Feral Interactive (Linux),windows;mac;linux,Single-player;Multi-player;Steam Achievements;Steam Trading Cards;Stats,Strategy;Historical;Military,19.99,3.0
10680,Rebellion,SEGA,windows,Single-player;Multi-player;Co-op;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards,Action;FPS;Aliens,9.99,3.0
11020,Nadeo,Ubisoft,windows,Single-player;Multi-player;Includes level editor,Racing;Free to Play;Multiplayer,0.0,3.0
11040,Frogwares,Frogwares,windows,Single-player,Adventure;Detective;Point & Click,6.99,0.0
11050,Frogwares,Frogwares,windows,Single-player,Adventure;Point & Click;Vampire,6.99,0.0
11130,Frogwares,Frogwares,windows,Single-player,Adventure;Point & Click;Detective,0.0,0.0
11140,Frogwares,Frogwares,windows,Single-player,Adventure;Point & Click;Lovecraftian,6.99,1.0
11150,Frogwares,Frogwares,windows,Single-player,Adventure;Point & Click;Detective,6.99,0.0
11190,Frogwares,Frogwares,windows,Single-player,Adventure;Point & Click;Detective,6.99,1.0
11200,Frozenbyte,Frozenbyte,windows;mac,Single-player;Shared/Split Screen;Steam Trading Cards;Includes level editor,Action;Sci-fi;Isometric,6.99,0.0
11230,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",windows,Single-player;Multi-player,Indie;Casual;Racing,1.79,0.0
11240,Meridian4,Meridian4,windows,Single-player;Multi-player;Co-op;Steam Achievements,Action;Space;FPS,3.99,0.0
11250,Buka Entertainment;Lesta Studio,Buka Entertainment,windows,Single-player;Multi-player;Steam Trading Cards,Strategy;Simulation;World War II,5.59,0.0
11260,Lesta Studio,Buka Entertainment,windows,Single-player;Multi-player;Steam Trading Cards,Simulation;Strategy;World War II,5.59,0.0
11280,Frogames,Frogames,windows;mac,Single-player;Multi-player;Online Multi-Player;Steam Trading Cards,Action;Casual;Indie,4.79,2.0
11330,IonFX,Meridian4,windows,Single-player;Steam Achievements,Puzzle;Casual;Indie,3.99,2.0
11340,Meridian4,Meridian4,windows,Single-player;Steam Achievements,Action;Indie;Top-Down,3.99,1.0
11360,2DEngine.com,Meridian4,windows;mac,Single-player,Indie;Puzzle;Physics,3.99,1.0
11450,Triumph Studios;Virtual Programming,Codemasters,windows;mac;linux,Single-player;Partial Controller Support,RPG;Villain Protagonist;Third Person,3.49,4.0
11480,Best Way,1C Entertainment,windows,Single-player;Multi-player;Co-op,Strategy;World War II;RTS,3.99,1.0
11560,KDV Games,Codemasters,windows,Single-player,Strategy;RTS,3.49,0.0
11590,Deep Red Limited,Codemasters,windows,Single-player,Simulation;Management;Singleplayer,3.49,0.0
12100,Rockstar Games,Rockstar Games,windows,Single-player;Partial Controller Support,Open World;Action;Classic,5.99,2.0
12110,Rockstar Games,Rockstar Games,windows,Single-player;Partial Controller Support,Open World;Action;1980s,5.99,4.0
12120,Rockstar Games,Rockstar Games,windows,Single-player,Open World;Action;Multiplayer,9.99,3.0
12130,Rockstar North,Rockstar Games,windows,Single-player,Gore;Violent;Stealth,5.99,0.0
12140,Remedy Entertainment,Rockstar Games,windows,Single-player,Noir;Action;Classic,5.99,3.0
12150,Remedy Entertainment,Rockstar Games,windows,Single-player,Noir;Action;Third-Person Shooter,5.99,4.0
12170,Rockstar North,Rockstar Games,windows,Single-player,Action;Classic;Open World,0.0,2.0
12180,Rockstar North,Rockstar Games,windows,Single-player,Action;Classic;Open World,0.0,3.0
12200,Rockstar New England,Rockstar Games,windows,Single-player;Partial Controller Support,Open World;Action;Adventure,9.99,2.0
12210,Rockstar North;Rockstar Toronto,Rockstar Games,windows,Single-player;Multi-player;Partial Controller Support,Open World;Action;Bowling,19.99,0.0
12220,Rockstar North / Toronto,Rockstar Games,windows,Single-player;Multi-player,Open World;Action;Multiplayer,14.99,1.0
12310,Momentum Digital Media Technologies,Strategy First,windows,Single-player,Adventure;RPG;Sci-fi,6.99,0.0
12320,Ascaron Entertainment ltd.,Strategy First,windows,Single-player,RPG;Action;Hack and Slash,6.99,2.0
12330,Ascaron Entertainment ltd.,Strategy First,windows,Single-player,Action;Space;Sci-fi,6.99,1.0
12340,Deck13,Deck13,windows,Single-player;Steam Trading Cards,Adventure;Point & Click;Comedy,6.99,0.0
12360,Bugbear Entertainment,Strategy First,windows,Single-player;Multi-player,Racing;Destruction;Multiplayer,16.99,2.0
12390,Parallax Arts Studio,Strategy First,windows,Single-player;Multi-player;Partial Controller Support,Action;FPS;Shooter,10.99,0.0
12420,KDV Games,Strategy First,windows,Single-player;Multi-player,Strategy;RTS,10.99,0.0
12430,Technetium Games,Kalypso Media Digital,windows,Single-player,Casual;Pinball,3.99,0.0
12440,Deck 13,Strategy First,windows,Single-player,Adventure;Point & Click;Comedy,10.99,0.0
12450,Deck 13,Strategy First,windows,Single-player,Adventure;Point & Click,10.99,0.0
12460,Mascot Entertainment,Strategy First,windows,Single-player;Multi-player,Strategy;RTS,3.99,0.0
12470,Ascaron Entertainment ltd.,Strategy First,windows,Single-player,Strategy;Trading;Pirates,2.99,0.0
12480,Noviy Disk;Lesta Studios Inc,Strategy First,windows,Single-player,Strategy;RTS;Military,6.99,0.0
12500,Infinite Interactive,"D3Publisher of America, Inc.",windows,Single-player;Multi-player;Steam Cloud,Puzzle;Match 3;Casual,6.99,2.0
12510,Gamebryo;Virtual Playground,ValuSoft;Retroism,windows,Single-player,Strategy;Simulation,6.99,0.0
12520,SCS Software,ValuSoft;Play Hard Games,windows,Single-player,Simulation;Racing;Driving,6.99,0.0
12530,SCS Software,ValuSoft;Retroism,windows,Single-player,Action;Strategy;Adventure,4.99,0.0
12540,Zemnott,ValuSoft;Retroism,windows,Single-player,Casual;Puzzle,5.99,0.0
12560,Gabriel Entertainment,ValuSoft;Retroism,windows,Single-player,Simulation;Management,4.99,0.0
12590,BigAnt Studios,ValuSoft;Retroism,windows,Single-player;Multi-player,Racing,4.99,0.0
12600,Merscom;Babylon,ValuSoft;Retroism,windows,Single-player,Racing,4.99,0.0
12640,Radon Labs,DTP Entertainment,windows,Single-player,RPG;Fantasy;Party-Based RPG,6.99,1.0
12670,Virtual Playground,ValuSoft;Retroism,windows,Single-player,Simulation;Casual,4.99,0.0
12710,Triumph Studios;Virtual Programming,Codemasters,windows;mac;linux,Single-player;Partial Controller Support,RPG;Action;Villain Protagonist,6.99,4.0
12770,Liquid Entertainment,Codemasters,windows,Single-player;Full controller support,RPG;Action;Adventure,4.99,0.0
12790,Blue Omega Entertainment,Codemasters,windows,Single-player;Multi-player;Co-op,Action;Adventure;Steampunk,6.99,0.0
12810,Triumph Studios;Virtual Programming,Codemasters,windows;mac;linux,Single-player,RPG;Villain Protagonist;Fantasy,6.99,3.0
12830,Codemasters Studios,Codemasters,windows,Single-player;Partial Controller Support,Action;FPS;Tactical,6.99,0.0
13000,Sanzaru Games,Nunchuck Games,windows,Single-player;Multi-player;Steam Achievements,Indie;Casual;Ninja,3.99,2.0
13140,U.S. Army,U.S. Army,windows,Single-player;Multi-player;Steam Achievements;Steam Cloud,Action;Free to Play;FPS,0.0,0.0
13200,"Epic Games, Inc.","Epic Games, Inc.",windows,Single-player,Action;FPS;Sci-fi,8.99,0.0
13210,"Epic Games, Inc.","Epic Games, Inc.",windows,Single-player;Multi-player;Co-op;Steam Achievements,FPS;Action;Multiplayer,13.99,3.0
13230,"Epic Games, Inc.","Epic Games, Inc.",windows,Single-player;Multi-player;Steam Trading Cards,FPS;Arena Shooter;Action,8.99,4.0
13240,"Epic Games, Inc.","Epic Games, Inc.",windows,Single-player;Multi-player,Classic;FPS;Action,5.99,4.0
13250,"Epic Games, Inc.","Epic Games, Inc.",windows,Single-player;Multi-player,Classic;FPS;Action,5.99,3.0
13500,Ubisoft,Ubisoft,windows,Single-player,Action;Adventure;Parkour,8.59,2.0
13520,Crytek Studios,Ubisoft,windows,Single-player,FPS;Action;Classic,8.59,2.0
13530,Ubisoft Montreal,Ubisoft,windows,Single-player;Partial Controller Support,Action;Adventure;Platformer,8.59,1.0
13540,Ubisoft Montreal,Ubisoft,windows,Single-player;Multi-player,Action;FPS;Tactical,8.59,1.0
13560,Ubisoft,Ubisoft,windows,Single-player,Stealth;Action;Third Person,4.29,2.0
13570,Ubisoft Montreal,Ubisoft,windows,Single-player,Stealth;Action;Third Person,8.59,4.0
13580,Ubisoft Montreal,Ubisoft,windows,Single-player,Stealth;Action;Third Person,8.59,0.0
13600,Kudosoft,Ubisoft,windows,Single-player,Action;Adventure;Parkour,8.59,2.0
13620,Red Storm Entertainment,Ubisoft,windows,Single-player;Multi-player,Action;FPS;Tactical,4.29,2.0
15000,Red Storm Entertainment,Ubisoft,windows,Single-player;Multi-player,Action;FPS;Tactical,4.29,0.0
15080,Ubisoft Bulgaria;Ubisoft Montpellier,Ubisoft,windows,Single-player,Adventure;Action;Psychological Horror,4.29,0.0
15100,Ubisoft Montreal,Ubisoft,windows,Single-player;Partial Controller Support,Action;Adventure;Open World,8.59,2.0
15120,Ubisoft Montreal,Ubisoft,windows,Single-player;Multi-player;Co-op,Action;Tactical;FPS,8.59,2.0
15130,Ubisoft,Ubisoft,windows,Single-player,Adventure;Female Protagonist;Action,4.29,3.0
15160,Ubisoft,Ubisoft,windows,Single-player,Simulation;Horses;Family Friendly,4.29,0.0
15170,Nival,Ubisoft,windows,Single-player,Strategy;Turn-Based Strategy;Fantasy,8.59,3.0
15190,Gearbox Software,Ubisoft,windows,Single-player,Action;FPS;World War II,4.29,2.0
15200,Ubisoft Romania,Ubisoft,windows,Single-player;Multi-player,Simulation;Submarine;World War II,8.59,0.0
15210,Ubisoft,Ubisoft,windows,Single-player;Multi-player;Co-op,Simulation;Naval;World War II,4.29,2.0
15240,Ubisoft Romania,Ubisoft,windows,Single-player;Multi-player,Simulation;Submarine;World War II,4.29,0.0
15270,Darkworks,Ubisoft,windows,Single-player,Horror;Action;Survival Horror,4.29,2.0
15300,Red Storm Entertainment,Ubisoft,windows,Single-player;Co-op,Tactical;FPS;Action,8.59,3.0
15320,1C: Maddox Games,1C Entertainment,windows,Single-player;Multi-player;Steam Cloud;Includes level editor,Simulation;Flight;World War II,8.69,3.0
15370,Nival,Ubisoft,windows,Single-player,Strategy;Turn-Based Strategy;Turn-Based,8.59,3.0
15380,Nival,Ubisoft,windows,Single-player,Strategy;Turn-Based Strategy;Turn-Based,8.59,1.0
15390,Gearbox Software,Ubisoft,windows,Single-player,Action;World War II;FPS,8.59,3.0
15400,Oxeye Game Studio,Oxeye Game Studio,windows;mac;linux,Single-player;Steam Achievements,Strategy;Indie;Tower Defense,5.79,1.0
15500,"Dejobaan Games, LLC","Dejobaan Games, LLC",windows,Single-player;Steam Achievements;Partial Controller Support,Indie;Casual;Action,6.99,1.0
15520,"Dejobaan Games, LLC","Dejobaan Games, LLC",windows,Single-player;Steam Achievements;Steam Leaderboards,Action;Indie;First-Person,6.99,2.0
15560,"Dejobaan Games, LLC;Owlchemy Labs","Dejobaan Games, LLC",windows;mac;linux,Single-player;Steam Achievements;Full controller support;Steam Leaderboards,Indie;Action;First-Person,6.99,1.0
15620,Relic Entertainment;Feral Interactive (Mac/Linux),SEGA;Feral Interactive (Mac/Linux),windows;mac;linux,Single-player;Multi-player;Co-op;Steam Trading Cards;Steam Cloud,Strategy;Warhammer 40K;RTS,14.99,3.0
15700,Oddworld Inhabitants,Oddworld Inhabitants,windows,Single-player;Steam Trading Cards,Adventure;Platformer;Classic,1.99,2.0
15710,Oddworld Inhabitants,Oddworld Inhabitants,windows,Single-player,Adventure;Platformer;2D,1.99,4.0
15740,Oddworld Inhabitants,Oddworld Inhabitants,windows,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Adventure;Action;Strategy,3.99,0.0
15750,Oddworld Inhabitants,Oddworld Inhabitants,windows,Single-player;Steam Achievements,Adventure;Action;Singleplayer,6.99,2.0
15800,Slam,Slam,windows,Single-player;Steam Achievements;Partial Controller Support,Indie;Casual,5.99,0.0
15900,MumboJumbo,MumboJumbo,windows,Single-player,Casual;Puzzle;Match 3,6.99,0.0
15910,MumboJumbo,MumboJumbo,windows,Single-player,Casual,5.99,0.0
15920,MumboJumbo,MumboJumbo,windows,Single-player,Casual,5.99,0.0
15930,MumboJumbo,MumboJumbo,windows,Single-player,Casual;Match 3;Puzzle,5.99,0.0
15960,MumboJumbo,MumboJumbo,windows,Single-player,Casual;Agriculture;Puzzle,5.99,0.0
15970,MumboJumbo,MumboJumbo,windows;mac,Single-player,Casual;Match 3,5.99,0.0
16000,MumboJumbo,MumboJumbo,windows,Single-player,Casual;Hidden Object,6.99,0.0
16020,MumboJumbo,MumboJumbo,windows,Single-player,Casual;Hidden Object;Adventure,5.99,0.0
16030,MumboJumbo,MumboJumbo,windows,Single-player,Casual;Match 3;Puzzle,6.99,0.0
16040,MumboJumbo,MumboJumbo,windows,Single-player,Casual;Puzzle;Match 3,5.99,0.0
16060,MumboJumbo,MumboJumbo,windows,Single-player,Casual;Hidden Object;Adventure,5.99,0.0
16100,Last Day of Work,Last Day of Work,windows,Single-player,Casual;Simulation,5.99,0.0
16110,Last Day of Work,Last Day of Work,windows,Single-player,Casual;Simulation,5.99,0.0
16120,Last Day of Work,Last Day of Work,windows,Single-player,Casual;Simulation;Management,5.99,2.0
